,NUMBER,S,NAME,INCHI_KEY,SMILES,ACTIVITY_LABEL,ACTIVITY_PROBABILITY
2393,#2615,S,(2r)-n-[4-cyano-3-(trifluoromethyl)phenyl]-3-[(4-fluorophenyl)sulfonyl]-2-hydroxy-2-methylpropanamide,LKJPYSCBVHEWIU-KRWDZBQOSA-N,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0.0,0.00319068087265
1915,#2079,S,4-{[1-methyl-5-(2-methyl-benzoimidazol-1-ylmethyl)-1h-benzoimidazol-2-ylmethyl]-amino}-benzamidine,IRKPNOLLMNHSOU-UHFFFAOYSA-N,Cc1nc2ccccc2n1Cc1ccc2c(c1)nc(CNc1ccc(C(=N)N)cc1)n2C,0.0,0.00317787472159
4686,#5185,S,n'-(5-chloro-1*3-benzodioxol-4-yl)-n-(3*4*5- trimethoxyphenyl)pyrimidine-2*4-diamine,HMKLUOPMOJOUDZ-UHFFFAOYSA-N,COc1cc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)cc(OC)c1OC,0.0,0.00317174941301
4247,#4722,S,drotaverine,OMFNSKIUKYOYRG-UHFFFAOYSA-N,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,0.0,0.00315216579475
1904,#2065,S,allyl-{6-[3-(4-bromo-phenyl)-benzofuran-6-yloxy]-hexyl-}-methyl-amin,JYNZIOFUHBJABQ-UHFFFAOYSA-N,C=CCN(C)CCCCCCOc1ccc2c(-c3ccc(Br)cc3)coc2c1,0.0,0.00314918393269
6065,#6613,S,3-fluoro-5-morpholin-4-yl-n-[1-(2-pyridin-4-ylethyl)-1h-indol-6-yl]benzamide,CPFBZMFUCGHBAP-UHFFFAOYSA-N,O=C(Nc1ccc2ccn(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1,0.0,0.00314775342122
5473,#5998,S,3-fluoro-5-morpholin-4-yl-n-[3-(2-pyridin-4-ylethyl)-1h-indol-5-yl]benzamide,HIUFYIOMUILESI-UHFFFAOYSA-N,O=C(Nc1ccc2[nH]cc(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1,0.0,0.00314775342122
5074,#5588,S,n-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2*2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide,STHCHQXQLDMISY-UHFFFAOYSA-N,N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCONC(=N)N,0.0,0.00313664367422
2511,#2750,S,crc200 (chiron-behring),ZOXOKTJHZSUHRJ-PKTZIBPZSA-N,COc1cc(C)c(S(=O)(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](Cc2ccc(C(=N)N)cc2)C(=O)N2CCCCC2)c(C)c1C,0.0,0.00313624273986
4632,#5130,S,2-{2-[(3*5-dimethylphenyl)amino]pyrimidin-4-yl}-n-[(1s)-2-hydroxy-1-methylethyl]-4-methyl-1*3-thiazole-5-carboxamide,PEGXADGTBNRSGV-ZDUSSCGKSA-N,Cc1cc(C)cc(Nc2nccc(-c3nc(C)c(C(=O)N[C@@H](C)CO)s3)n2)c1,0.0,0.00313569884747
4451,#4945,S,4-(1*3-benzodioxol-5-yloxy)-2-[4-(1h-imidazol-1-yl)phenoxy]pyrimidine,XPXGYINSBORUMM-UHFFFAOYSA-N,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1,0.0,0.00312422169372
2117,#2302,S,carbaphosphonate,BKLICLLAHMTUPK-TYQACLPBSA-N,O=C(O)[C@@]1(O)C[C@H](O)[C@@H](O)[C@H](CP(=O)(O)O)C1,0.0,0.00311971921474
2172,#2362,S,2-(4-morpholinyl)-8-phenyl-4h-1-benzopyran-4-one,CZQHHVNHHHRRDU-UHFFFAOYSA-N,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,0.0,0.00310217775404
5754,#6285,S,6*7-dimethoxy-4-[(3r)-3-(2-naphthyloxy)pyrrolidin-1-yl]quinazoline,UPTQSRGSSJRBKJ-LJQANCHMSA-N,COc1cc2ncnc(N3CC[C@@H](Oc4ccc5ccccc5c4)C3)c2cc1OC,0.0,0.00309776281938
2292,#2498,S,trifluorofurnesyl diphosphate,PXLMLAFPAPGGKK-UHFFFAOYSA-N,CC(C)=CCC/C(C)=C/CC/C(=C/CO[P@@](=O)(O)OP(=O)(O)O)C(F)(F)F,0.0,0.00309518398717
1101,#1180,S,saprisartan,DUEWVPTZCSAMNB-UHFFFAOYSA-N,CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,0.0,0.0030820814427
6438,#7038,S,eluxadoline,QFNHIDANIVGXPE-FNZWTVRRSA-N,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,0.0,0.00307087902911
1488,#1601,S,(9r*10r)-9-(s-glutathionyl)-10-hydroxy-9*10-dihydrophenanthrene,JNNIZILNBMPOAC-XHIHJMKYSA-N,N[C@@H](CCC(=O)N[C@H](CS[C@@H]1c2ccccc2-c2ccccc2[C@H]1O)C(=O)NCC(=O)O)C(=O)O,0.0,0.00306941522285
913,#977,S,pimozide,YVUQSNJEYSNKRX-UHFFFAOYSA-N,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0,0.00306430552155
4471,#4966,S,4-(1*3-benzodioxol-5-yloxy)-2-[4-(1h-imidazol-1-yl)phenoxy]-6-methylpyrimidine,QQBNDYARFVOEGW-UHFFFAOYSA-N,Cc1cc(Oc2ccc3c(c2)OCO3)nc(Oc2ccc(-n3ccnc3)cc2)n1,0.0,0.00305364630185
5493,#6019,S,n-({6-[(4-cyano-2-fluorobenzyl)oxy]naphthalen-2-yl}sulfonyl)-d-glutamic acid,IRJUSGUHNFMVCK-OAQYLSRUSA-N,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc3c2)c(F)c1,0.0,0.00305248075165
3652,#4043,S,3-(4-fluorophenyl)-2-(6-methylpyridin-2-yl)-5*6-dihydro-4h-pyrrolo[1*2-b]pyrazole,NBDZLUOYAAVYHF-UHFFFAOYSA-N,Cc1cccc(-c2nn3c(c2-c2ccc(F)cc2)CCC3)n1,0.0,0.00304616801441
6366,#6962,S,dasabuvir,NBRBXGKOEOGLOI-UHFFFAOYSA-N,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,0.0,0.00304492842406
4338,#4831,S,(5s)-4*5-difluoro-6-[(2-fluoro-4-iodophenyl)imino]-n-(2-hydroxyethoxy)cyclohexa-1*3-diene-1-carboxamide,BDLJJGJCIWWATJ-CYBMUJFWSA-N,O=C(NOCCO)C1=CC=C(F)[C@@H](F)/C1=N\c1ccc(I)cc1F,0.0,0.00303996913135
6458,#7063,S,tenofovir alafenamide,LDEKQSIMHVQZJK-CAQYMETFSA-N,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,0.0,0.00303913233802
1059,#1132,S,lapatinib,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.0,0.00303441891447
2977,#3279,S,tribenuron methyl,VLCQZHSMCYCDJL-UHFFFAOYSA-N,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,0.0,0.00303211156279
1100,#1178,S,forasartan,YONOBYIBNBCDSJ-UHFFFAOYSA-N,CCCCc1nc(CCCC)n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)nc2)n1,0.0,0.00301474588923
5671,#6201,S,n-({[4-(aminosulfonyl)phenyl]amino}carbonyl)-4-methylbenzenesulfonamide,HDCXQTPVTAIPNZ-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,0.0,0.00301279034466
4687,#5186,S,n'-(3-chloro-4-methoxy-phenyl)-n-(3*4*5-trimethoxyphenyl)-1*3*5-triazine-2*4-diamine,ZVWFECUPYCFYBL-UHFFFAOYSA-N,COc1ccc(Nc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)n2)cc1Cl,0.0,0.00301125110127
5700,#6230,S,n-1h-imidazol-2-yl-n'-[4-(1h-imidazol-2-ylamino)phenyl]benzene-1*4-diamine,JHMXUERQMCJRHG-UHFFFAOYSA-N,c1c[nH]c(Nc2ccc(Nc3ccc(Nc4ncc[nH]4)cc3)cc2)n1,0.0,0.00301093026064
795,#852,S,ezetimibe,OLNTVTPDXPETLC-XPWALMASSA-N,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,0.0,0.00299667846411
5728,#6259,S,2-{[(1r*2s)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide,NZNTWOVDIXCHHS-LSDHHAIUSA-N,Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)c1,0.0,0.00299334106967
6055,#6603,S,5-(5-(4-(4*5-dihydro-2-oxazoly)phenoxy)pentyl)-3-methyl osoxazole,IWZDYGHUSXWPPM-UHFFFAOYSA-N,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2)on1,0.0,0.00298764859326
5433,#5958,S,(2r)-4-(2-benzoyl-1*2-diazepan-1-yl)-4-oxo-1-(2*4*5-trifluorophenyl)butan-2-amine,XXRHRPGYYNOBHO-QGZVFWFLSA-N,N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,0.0,0.00297087710351
5017,#5528,S,2-({4-[(5-chloro-1h-indol-2-yl)sulfonyl]piperazin-1-yl}carbonyl)thieno[3*2-b]pyridine 4-oxide,DHDQMXPAANQKDC-UHFFFAOYSA-N,O=C(c1cc2c(ccc[n+]2[O-])s1)N1CCN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,0.0,0.00294637843035
3268,#3604,S,(4-{2-acetylamino-2-[1-(3-carbamoyl-4-cyclohexylmethoxy-phenyl)-ethylcarbamoyl}-ethyl}-2-phosphono-phenoxy)-acetic acid,FXUGQWABROMTDA-GAJHUEQPSA-N,CC(=O)N[C@H](Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(=O)N[C@@H](C)c1ccc(OCC2CCCCC2)c(C(N)=O)c1,0.0,0.00291788415052
5479,#6004,S,2-(2*6-difluorophenoxy)-n-(2-fluorophenyl)-9-isopropyl-9h-purin-8-amine,OGWSGDLIXOEZJG-UHFFFAOYSA-N,CC(C)n1c(Nc2ccccc2F)nc2cnc(Oc3c(F)cccc3F)nc21,0.0,0.00290874228813
5503,#6029,S,n-methyl-{4-[2-(7-oxo-6*7-dihydro-8h-[1*3]thiazolo[5*4-e]indol-8-ylidene)hydrazino]phenyl}methanesulfonamide,GEWPSTLKJDIUHW-UHFFFAOYSA-N,CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,0.0,0.00290476623923
6344,#6931,S,florbetaben (18f),NCWZOASIUQVOFA-KVTPGWOSSA-N,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,0.0,0.0028997848276
6434,#7034,S,picosulfuric acid,UJIDKYTZIQTXPM-UHFFFAOYSA-N,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,0.0,0.00289357616566
2241,#2442,S,rpr131247,PQJGWYQPOHCEDO-ZDUSSCGKSA-N,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4ncccc4s3)C2=O)c1,0.0,0.00289321038872
2244,#2445,S,n-(r-carboxy-ethyl)-alpha-(s)-(2-phenylethyl)glycyl-l-arginine-n-phenylamide,HDGWGGCPTVXRNA-DUXKGJEZSA-N,C[C@@H](N[C@H](CCc1ccccc1)C(=O)N[C@H](CCCNC(=N)N)C(=O)Nc1ccccc1)C(=O)O,0.0,0.00289191352203
1411,#1516,S,cra_17693,XCOFROALSAFROV-CQSZACIVSA-N,N=C(N)c1ccc2[nH]c(-c3cc([C@@H](CC(=O)O)C(=O)O)cc(-c4ccccc4F)c3O)nc2c1,0.0,0.00288504525088
5489,#6015,S,n-({6-[(4-cyanobenzyl)oxy]naphthalen-2-yl}sulfonyl)-d-glutamic acid,PUHRQSFXADUGJW-OAQYLSRUSA-N,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc3c2)cc1,0.0,0.00288362312131
4160,#4619,S,eltrombopag,XDXWLKQMMKQXPV-UHFFFAOYSA-N,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,0.0,0.00288243731484
4756,#5256,S,2*5-dichloro-n-[5-methoxy-7-(6-methoxypyridin-3-yl)-1*3-benzoxazol-2-yl]benzenesulfonamide,KOKQLKWXOFRTHE-UHFFFAOYSA-N,COc1cc(-c2ccc(OC)nc2)c2oc(NS(=O)(=O)c3cc(Cl)ccc3Cl)nc2c1,0.0,0.0028806112241
1123,#1210,S,colchicine,IAKHMKGGTNLKSZ-UHFFFAOYSA-N,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0.0,0.00287887617014
1724,#1860,S,daidzin,KYQZWONCHDNPDP-QNDFHXLGSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,0.0,0.00287643796764
4797,#5297,S,1-(5-{2-[(1-methyl-1h-pyrazolo[4*3-d]pyrimidin-7-yl)amino]ethyl}-1*3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea,UOLCZAFAGDOUFX-UHFFFAOYSA-N,Cn1ncc2ncnc(NCCc3cnc(NC(=O)Nc4cccc(C(F)(F)F)c4)s3)c21,0.0,0.00287502864376
2310,#2518,S,fr236913,KCCUBLLGAMGDJL-HXUWFJFHSA-N,NC(=O)c1cn([C@@H](CO)CCn2ccc3ccc(NC(=O)NCc4ccccc4)cc32)cn1,0.0,0.00284240418114
4080,#4519,S,pimavanserin,RKEWSXXUOLRFBX-UHFFFAOYSA-N,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,0.0,0.00284211221151
5624,#6151,S,3-(6-cyclohexylmethoxy-9h-purin-2-ylamino)-benzenesulfonamide,BKDUVKJYBJDZQW-UHFFFAOYSA-N,NS(=O)(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,0.0,0.00284138787538
2248,#2451,S,9-butyl-8-(3*4*5-trimethoxybenzyl)-9h-purin-6-amine,TUOSCZDRWRYPRS-UHFFFAOYSA-N,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(N)ncnc21,0.0,0.00283055310138
4483,#4978,S,n-[2-(2*4-diaminopyrido[2*3-d]pyrimidin-7-yl)-2-methylpropyl]-4-phenoxybenzamide,FDJWFDQRPKKBFA-UHFFFAOYSA-N,CC(C)(CNC(=O)c1ccc(Oc2ccccc2)cc1)c1ccc2c(N)nc(N)nc2n1,0.0,0.00282149901614
2500,#2736,S,4-{2*4-bis[(3-nitrobenzoyl)amino]phenoxy}phthalic acid,VFYAZSTYKPFSFL-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)c(NC(=O)c2cccc([N+](=O)[O-])c2)c1)c1cccc([N+](=O)[O-])c1,0.0,0.00281852879561
4708,#5207,S,n-(4-amino-5-cyano-6-ethoxypyridin-2-yl)-2-(4-bromo-2*5-dimethoxyphenyl)acetamide,GKODDLYLEKSDJL-UHFFFAOYSA-N,CCOc1nc(NC(=O)Cc2cc(OC)c(Br)cc2OC)cc(N)c1C#N,0.0,0.00281635462306
5719,#6250,S,6-[4-(2-fluorophenyl)-1*3-oxazol-5-yl]-n-(1-methylethyl)-1*3-benzothiazol-2-amine,FQYJTHIYAQQJAB-UHFFFAOYSA-N,CC(C)Nc1nc2ccc(-c3ocnc3-c3ccccc3F)cc2s1,0.0,0.00280734710395
1056,#1129,S,dasatinib,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.0,0.00280003203079
5324,#5848,S,5-[[(2r)-2-cyclopropyl-7*8-dimethoxy-chroman-5-yl]methyl]pyrimidine-2*4-diamine,NDFSISRMJLBWAF-CQSZACIVSA-N,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)O[C@@H](C1CC1)CC2,0.0,0.00279085640796
3766,#4166,S,tacrine(8)-4-aminoquinoline,UNVOAAWEEGAXTN-UHFFFAOYSA-N,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1,0.0,0.0027902207803
6345,#6932,S,florbetapir (18f),YNDIAUKFXKEXSV-GJQNQZCXSA-N,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,0.0,0.00278198695742
5268,#5789,S,8-(6-bromo-benzo[1*3]dioxol-5-ylsulfanyl)-9-(3-isopropylamino-propyl)-adenine,MWGWLDJLENCVRQ-UHFFFAOYSA-N,CC(C)NCCCn1c(Sc2cc3c(cc2Br)OCO3)nc2c(N)ncnc21,0.0,0.00277929357253
6146,#6697,S,tafluprost,WSNODXPBBALQOF-BXXSPATCSA-N,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1,0.0,0.00277906493284
4829,#5329,S,1-{2-[3-(2-chloro-4*5-difluoro-benzoyl)-ureido]-4-fluoro-phenyl}-piperidine-4-carboxylic acid,KAJJGOCSAXKXBD-UHFFFAOYSA-N,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1,0.0,0.00277784676291
6342,#6926,S,sonidegib,VZZJRYRQSPEMTK-CALCHBBNSA-N,Cc1c(C(=O)Nc2ccc(N3C[C@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0.0,0.00276747485623
6310,#6875,S,lenvatinib,DQRZZLLGYPGRKJ-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C([NH])=O,0.0,0.00276279239915
707,#761,S,chlorhexidine,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,0.0,0.0027582871262
2288,#2494,S,a-98881,PMBZSBGCSQGJAQ-MVSFAKPFSA-N,COc1cc(CN2C(=O)N(Cc3ccc(O)c(OC)c3)N(Cc3ccccc3)C[C@H](O)[C@H]2Cc2ccccc2)ccc1O,0.0,0.00275419163518
5756,#6287,S,6*7-dimethoxy-4-[(3r)-3-(quinoxalin-2-yloxy)pyrrolidin-1-yl]quinazoline,UBIIFKJMNRPNMT-CQSZACIVSA-N,COc1cc2ncnc(N3CC[C@@H](Oc4cnc5ccccc5n4)C3)c2cc1OC,0.0,0.00275223143399
5760,#6291,S,2-(ethoxymethyl)-4-(4-fluorophenyl)-3-[2-(2-hydroxyphenoxy)pyrimidin-4-yl]isoxazol-5(2h)-one,ZSOXFJURLPCSOO-UHFFFAOYSA-N,CCOCn1oc(=O)c(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2O)n1,0.0,0.00275192665868
3980,#4399,S,nilotinib,HHZIURLSWUIHRB-UHFFFAOYSA-N,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,0.0,0.00274165603332
5798,#6331,S,puromycin,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,0.0,0.00274059642106
5477,#6002,S,3-(2-chlorophenyl)-1-(2-{[(1s)-2-hydroxy-1*2-dimethylpropyl]amino}pyrimidin-4-yl)-1-(4-methoxyphenyl)urea,ZWYFTKPEHRQCCW-HNNXBMFYSA-N,COc1ccc(N(C(=O)Nc2ccccc2Cl)c2ccnc(N[C@@H](C)C(C)(C)O)n2)cc1,0.0,0.00273769698106
3282,#3619,S,4-(2-{[4-{[3-(4-chlorophenyl)propyl]sulfanyl}-6-(1-piperazinyl)-1*3*5-triazin-2-yl]amino}ethyl)phenol,AIBKIFHSQQYXLG-UHFFFAOYSA-N,Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(N3CCNCC3)n2)cc1,0.0,0.00272716325708
5151,#5667,S,(2r)-1-[4-({4-[(2*5-dichlorophenyl)amino]pyrimidin-2-yl}amino)phenoxy]-3-(dimethylamino)propan-2-ol,GNLAGGCSJGJECE-MRXNPFEDSA-N,CN(C)C[C@@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,0.0,0.00271081342362
6075,#6624,S,5-[[(2r)-2-cyclopropyl-7*8-dimethoxy-2h-chromen-5-yl]methyl]pyrimidine-2*4-diamine,HWJPWWYTGBZDEG-AWEZNQCLSA-N,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)O[C@H](C1CC1)C=C2,0.0,0.00270530534908
6061,#6609,S,5-(7-(4-(4*5-dihydro-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole,FKLJPTJMIBLJAV-UHFFFAOYSA-N,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1,0.0,0.00270359870046
6062,#6610,S,5-(7-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole,NEAZMARKCJKUMF-QGZVFWFLSA-N,Cc1cc(CCCCCCCOc2ccc(C3=N[C@H](C)CO3)cc2)on1,0.0,0.00270359870046
4491,#4986,S,(2r)-1-[(4-tert-butylphenyl)sulfonyl]-2-methyl-4-(4-nitrophenyl)piperazine,SOFGQQQVQZQJFS-MRXNPFEDSA-N,C[C@@H]1CN(c2ccc([N+](=O)[O-])cc2)CCN1S(=O)(=O)c1ccc(C(C)(C)C)cc1,0.0,0.00269168731757
1994,#2162,S,methicillin acyl-serine,GFYFFUGNPVBDAK-APGPQJPKSA-N,COc1cccc(OC)c1C(=O)N[C@@H](C(=O)OC[C@@H](N)C(=O)O)[C@@H]1N[C@H](C(=O)O)C(C)(C)S1,0.0,0.00269138393924
5384,#5909,S,5-(3-{3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]propenyl}phenyl)-4-(hydroxymethyl)isoxazole-3-carboxylic acid,DQSRCEFDWMQCCV-UHFFFAOYSA-N,COC(=O)c1c(O)cccc1OC/C=C/c1cccc(-c2onc(C(=O)O)c2CO)c1,0.0,0.0026870383881
1129,#1218,S,temafloxacin,QKDHBVNJCZBTMR-UHFFFAOYSA-N,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,0.0,0.00266031688079
2718,#2983,S,n-naphthalen-1-ylmethyl-2'-[3*5-dimethoxybenzamido]-2'-deoxy-adenosine,OARVXDFNTLYMCJ-OYILCWTOSA-N,COc1cc(OC)cc(C(=O)N[C@@H]2[C@@H](O)[C@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)c1,0.0,0.00265664514154
6060,#6608,S,5-(7-(5-hydro-4-ethyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole,PZDSRPCFNWOUFP-IBGZPJMESA-N,CC[C@H]1COC(c2ccc(OCCCCCCCc3cc(C)no3)cc2)=N1,0.0,0.00264664762653
5601,#6128,S,n-{(1s*2r)-1-benzyl-3-[(cyclopropylmethyl)(2-furylsulfonyl)amino]-2-hydroxypropyl}-n'-methylsuccinamide,IKOPFHKAECNGQI-VQTJNVASSA-N,CNC(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CC1)S(=O)(=O)c1ccco1,0.0,0.00264560431242
6494,#7131,S,selexipag,QXWZQTURMXZVHJ-UHFFFAOYSA-N,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.0,0.00264117168263
1686,#1818,S,way-151693,AINJYWXKBKRQSX-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cccc2C(=O)NO)cc1,0.0,0.00263521703891
4622,#5119,S,n-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide,CPVRYQAOUPSUDO-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1NCc1ccncc1,0.0,0.00263419328257
2324,#2536,S,{4-[3-(6*7-diethoxy-quinazolin-4-ylamino)-phenyl]-thiazol-2-yl}-methanol,ZJESXGUODSBHSK-UHFFFAOYSA-N,CCOc1cc2ncnc(Nc3cccc(-c4csc(CO)n4)c3)c2cc1OCC,0.0,0.0026235987898
4495,#4990,S,2-{5-[3-(7-propyl-3-trifluoromethylbenzo[d]isoxazol-6-yloxy)propoxy]indol-1-yl}ethanoic acid,TWVYNPULGKGJOS-UHFFFAOYSA-N,CCCc1c(OCCCOc2ccc3c(ccn3CC(=O)O)c2)ccc2c(C(F)(F)F)noc12,0.0,0.00262209307402
1771,#1916,S,1-acetyl-4-(4-{4-[(2-ethoxyphenyl)thio]-3-nitrophenyl}pyridin-2-yl)piperazine,GKGJFUXSTSUKPB-UHFFFAOYSA-N,CCOc1ccccc1Sc1ccc(-c2ccnc(N3CCN(C(C)=O)CC3)c2)cc1[N+](=O)[O-],0.0,0.00261332117952
4456,#4950,S,tert-butyl 4-({[4-(but-2-yn-1-ylamino)phenyl]sulfonyl}methyl)-4-[(hydroxyamino)carbonyl]piperidine-1-carboxylate,RXFCFGLSOUOCEA-UHFFFAOYSA-N,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC(C)(C)C)CC2)cc1,0.0,0.00260130898096
1863,#2022,S,n-[3-(dimethylamino)propyl]-2-({[4-({[4-(formylamino)-1-methyl-1h-pyrrol-2-yl]carbonyl}amino)-1-methyl-1h-pyrrol-2-yl]carbonyl}amino)-5-isopropyl-1*3-thiazole-4-carboxamide,VDYCDKRATGWFDA-UHFFFAOYSA-N,CC(C)c1sc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)nc1C(=O)NCCCN(C)C,0.0,0.00260062748566
6141,#6692,S,tofisopam,RUJBDQSFYCKFAA-UHFFFAOYSA-N,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,0.0,0.00260053575039
5518,#6044,S,{[(2*6-difluorophenyl)carbonyl]amino}-n-(4-fluorophenyl)-1h-pyrazole-3-carboxamide,BDRDBXXWQDFXEC-UHFFFAOYSA-N,O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,0.0,0.00259603420272
